,ID,comentarios,categoria,rating
947,67,aprender identificar,8.0,3.5190278263588013
948,71,si v,9.0,3.165333043110464
949,74,crear proyecto empresa,7.0,1.8636571798215895
950,66,gusto clase ahora importancia elaborar proyecto manera,7.0,3.3312769072010884
951,68,tema general necesario posible plantear sociedad,3.0,3.5820727810035016
952,3,gusto llevar cabo,1.0,4.007555017901211
953,37,entender tema,4.0,3.1551582385096326
954,20,explicación forma habla,4.0,2.5106069420586676
955,25,gusto definición además proceso,1.0,2.578485595544021
956,47,dinámica tener idea clara proyecto vamos realizar,7.0,3.214775355880866
957,49,grupo pensar conjunto ampliar,0.0,2.709936638614847
958,66,entender trata si,3.0,3.36140403013454
959,41,ambiente bien lugar agradable,0.0,4.9899847436833635
960,12,innovación datos crear aplicación,2.0,2.495083232232433
961,52,ver modelo poder si futuro crear personas,9.0,2.6231426408298493
962,44,llegar saber fondo producto lograr,2.0,3.574511524813632
963,16,poder saber fondo,2.0,3.569021137409177
964,73,explicación innovación tema llama atención,4.0,2.9721808536890615
965,8,diseñar proyecto,8.0,2.806233223998363
966,5,gusto buscar manera ir futuro ayudar sociedad,5.0,3.344616738759695
967,38,baile trabajar equipo,0.0,3.5659402352118943
968,68,tema general interesante,4.0,4.517289965087899
969,40,día día fácil,3.0,4.11473296742162
970,53,diseñar proyecto proceso,1.0,2.3700260693600654
971,38,nube palabras amplio conocimiento,3.0,4.429597254228915
972,40,gusto actividad grupo diagrama prueba grupo resolver,5.0,3.9552373414777646
973,45,tema tener idea hoy día,3.0,2.774394305561308
974,34,claro ver ciencia detrás vida,9.0,3.579414232188328
975,41,aprender adelante ser necesario crear empresa,7.0,2.2827936010805088
976,66,actividad analizar diario,7.0,4.157552782101096
977,64,saber proceso,2.0,2.1959592978877183
978,1,poder manejar plantear empresa,0.0,1.960045623046141
979,67,proceso metodología,1.0,2.001607211760562
980,15,comprender sociedad ser base recurso poderoso innovación parte agrado entender ser,5.0,3.403431954212544
981,19,profesor fácil entender,4.0,3.9113944678344184
982,40,tarea sesión saber proyecto realizar,3.0,1.8668738282617372
983,41,bien divertido,5.0,4.621807233132383
984,41,vez momento,3.0,3.3984705945722906
985,73,saber seleccionar personas ayuda prototipo utilizar,6.0,2.3827950216996614
986,8,clase método enseñanza bueno,6.0,2.920715522489825
987,57,gusto comparar realidad,5.0,3.0322326435070144
988,35,gusto momento ver mundo perspectiva,9.0,4.663740596414323
989,61,analizar problema menudo reflexionar tratar,7.0,3.4345916172875737
990,58,poder identificar,8.0,3.953498516613005
991,46,poder hacer mejor trabajo,0.0,4.1599031372597945
992,48,enfoque total diseño,4.0,3.392837098300463
993,10,hecho personas aprender,6.0,3.0141245617704255
994,74,cliente forma producto,1.0,3.7050389236478027
995,7,fundamental aprendizaje,4.0,4.326337363052396
996,17,emprender diseño negocio,9.0,2.4611598193823605
997,6,ser dinámica,5.0,3.584025128599001
998,67,bueno buscar,7.0,3.963413011955718
999,62,gusto gracias clase,3.0,3.2014390368057564
1000,73,proyección parte libertad compartir visualmente contribuir crítica,5.0,2.171098589488806
1001,32,concepto mejor,8.0,4.158944538894666
1002,31,cosa ayuda futuro,3.0,2.3341650801314837
1003,73,idea ayuda,7.0,2.990013990309655
1004,43,profesor poder mejorar,0.0,3.948918740744579
1005,46,poder resolver idea,8.0,2.7962504861868864
1006,47,tomar persona,2.0,4.5641390487194435
1007,51,entender emprender mejor negocio,8.0,3.266718181897769
1008,39,superar atención falta,9.0,2.7514937378423094
1009,59,verdad tan hacer clase virtual profesor alumno,9.0,1.3885268339074566
1010,76,ayuda proyecto,3.0,2.697373805032023
1011,43,eduardo idea negocio,7.0,3.3004971934603087
1012,68,buscar buscar,7.0,2.836457068763317
1013,64,hacer hablar,9.0,1.9031218662750775
1014,21,ahora mayor claridad hacer,0.0,3.798099908776773
1015,3,explicación profesor,4.0,3.165333043110464
1016,18,gusto cliente hacer base,9.0,3.6253804880126763
1017,32,forma clase bien dinámico,5.0,3.8846423378238257
1018,28,grupo hacer producto concepto,2.0,3.0450097836648164
1019,72,gusto plantear solucionar problema mejor manera,3.0,3.063985597256452
1020,17,debido entender bien tema importante,8.0,3.807768111679709
1021,14,manera generar dinero publicidad,6.0,1.24375869060634
1022,23,gusto cosas diseño alguien hecho,9.0,2.530452790610702
1023,52,clase hoy empresa,3.0,1.643348047827538
1024,79,gusto directo tema bien,5.0,3.559303059660842
1025,6,realidad clase si escoger información hacer bien,5.0,2.668580986688892
1026,12,dinámica explicación,4.0,3.165333043110464
1027,69,empatía pensar bien bien cliente solucionar,3.0,2.349725512418328
1028,34,crear idea,7.0,3.1410958953390686
1029,13,explicar profundizar hacer negocio,2.0,2.465039437649141
1030,26,información fácil entender,5.0,3.9113944678344184
1031,33,manera tema idea fácil entender,4.0,3.5599991074211053
1032,8,hallar solución problema,3.0,2.4385330815862076
1033,73,facilidad puntos entender explicación interesante,4.0,4.618853974079423
1034,67,tratar reflexión uso pensamiento,5.0,3.11270619127625
1035,10,trabajar grupo conversar,0.0,3.9702872390271695
1036,9,datos ser,9.0,1.8374985227939482
1037,27,ahora capaz explicar mejorar compañía,1.0,2.5362009342600427
1038,22,gusto crear cerca problema,9.0,3.989846868613457
1039,65,gusto aprender ayudar país medio idea existencia,5.0,3.1842176844632735
1040,55,explicación tema,4.0,3.002759400326388
1041,2,gusto claro preciso,6.0,3.2760584363449277
1042,75,gusto ejemplificar manera entender,8.0,3.5531453329025604
1043,47,mejor comprensión,3.0,4.158944538894666
1044,62,super interesante,4.0,4.7989992279577205
1045,36,gusto trabajar,0.0,3.962398301870286
1046,28,trabajo crear producto equipo manera,7.0,2.728783867105083
1047,25,encontrar tema,9.0,3.7714951009204
1048,76,explicación clara,4.0,3.3314423120578147
1049,63,crear tecnología mente,3.0,2.7850553503489555
1050,30,forma dinámica,5.0,3.7050389236478027
1051,54,cuenta ser visión,6.0,4.221744639346145
1052,57,importante tener conocimiento,6.0,3.8539394529145476
1053,46,gusto plan trabajo organizado,0.0,3.16861748947716
1054,69,explicación profesor valor proyecto manera clase,4.0,3.011505515030138
1055,24,manera eduardo,8.0,3.648047523955626
1056,61,gusto especial,7.0,4.5950922071505715
1057,9,alumno profesor,0.0,1.2740874303871434
1058,32,servir cuanto empezar,7.0,1.0289519985121225
1059,52,organización dinámica,1.0,3.165333043110464
1060,25,clase hoy interesante,3.0,3.9110715423771696
1061,1,dinámica entender,5.0,3.2989429535945556
1062,68,aprender cosas nunca,7.0,2.74112768650149
1063,48,forma mundo hecho entorno mundo,4.0,4.513569886038466
1064,65,saber exponer,2.0,1.6492147071967516
1065,62,dinamismo información clase mejor entendimiento,3.0,4.470900567079493
1066,9,clase claro diseño ahora,9.0,2.3577153061947733
1067,51,poder saber saber llegar manera,2.0,3.0320431585903083
1068,78,dinámica interesante,4.0,4.7401819948056545
1069,65,uso explicar clase,3.0,2.412396927760015
1070,74,gusto cuenta audiencia importante personas inicio animales vamos ayudar cuenta personas,8.0,2.9714342769596858
1071,74,gran tiempo grupo ver proyecto,6.0,3.999713582133053
1072,54,gusto hoy cosas utilizar desarrollar parte vida,3.0,3.756312755289327
1073,5,realizar trabajo forma dinámica,5.0,3.7050389236478027
1074,45,breve ahondar proyecto equipo trabajo,7.0,3.0591754156285416
1075,58,gusto idear si tener idea,7.0,2.5022542388375757
1076,0,gusto general,7.0,4.280783650059037
1077,24,gusto dinámica,5.0,3.962398301870286
1078,38,gusto aprender nuevo solucionar problema,3.0,3.0103732672279024
1079,0,forma manera clara breve,8.0,3.699852708285971
1080,69,dinámica clase,5.0,2.839483467399325
1081,15,parte ejemplo,5.0,3.7123966037380822
1082,38,plantear diseño proponer,9.0,1.9848082567814953
1083,65,hacer producto innovador,1.0,4.5080261696661825
1084,40,siempre forma bien,5.0,4.244021082653251
1085,69,introducción clase,3.0,3.715860844209266
1086,73,información hoy,3.0,2.504991650982922
1087,70,explicar bien tema,5.0,3.2332531826783586
1088,36,ahora alguien necesidad momento,9.0,1.840282637627026
1089,67,entusiasmo profesor,4.0,3.5769479643335806
1090,52,parte grupo mejorar orden desarrollo,0.0,4.09920888637377
1091,69,identificar aprender,8.0,3.5190278263588013
1092,66,empatizar definir idear probar,2.0,2.4664020760309366
1093,52,identificar aprender hacer orden distinto,0.0,4.3377100938142625
1094,77,gusto clase hoy interacción tener chica clase,3.0,3.233103810802285
1095,74,pensar diseño solucionar,3.0,2.384507372471652
1096,39,hablar mundo cuenta realidad mundo ayuda,3.0,2.434571166156551
1097,57,innovación optimismo ambigüedad sacar adelante,2.0,3.1157867262341035
1098,38,diseñar siempre ser dos personas crear,6.0,3.601420683595717
1099,16,desarrollar producto investigar,1.0,2.396671824658484
1100,64,tema fluido bien,5.0,3.623187392308785
1101,56,explicar comprender mejor,3.0,4.342049069252758
1102,75,gusto verificar buscar,7.0,3.486231803572264
1103,17,manera desarrollo clase divertido aprendizaje,4.0,4.1137484367055634
1104,70,gusto ahora saber respecto proyecto profesional,7.0,2.3455998598048637
1105,20,solucionar personas,3.0,2.5284836894057667
1106,32,paso paso puntos vista respecto,9.0,4.026214865679842
1107,1,analizar interés poder llegar hacer,2.0,3.856951696478633
1108,54,importancia crecer dinero utilidad importante vida,6.0,2.7170853531941592
1109,72,pensar pro proyecto,6.0,2.156795467451552
1110,4,manera mostrar largo mundo realidad aplicar,8.0,3.0172249754082046
1111,47,proponer potencial negocio,0.0,1.8535189177293117
1112,53,saber usar,2.0,2.244765325323158
1113,51,mejor manera,8.0,3.683390389355163
1114,36,poder saber,2.0,3.0682740557214907
1115,2,información actualmente disipar momento además predisposición profesor,5.0,4.608987334505128
1116,11,parecer tan simple pasar,1.0,3.371719382561116
1117,11,forma generar orientador personal nunca manera,5.0,1.6904774053286307
1118,0,poner producto,1.0,3.165333043110464
1119,49,conocer modelo negocio parte importante trata ver parte negocio,9.0,3.667416965357726
1120,34,diferencia clara,8.0,3.3314423120578147
1121,59,clase hoy aprender negocio futuro si hacer compañía similar,9.0,2.116717970264607
1122,34,conocer negocio identificar tipo negocio,8.0,3.5425958498601475
1123,47,dinámica equipo,0.0,2.6973733722297535
1124,61,hacer modelo,9.0,2.086297455052195
1125,43,hacer clase,9.0,2.8031900133338827
1126,49,aprender concepto manera simple ordenar puntos además explicar clase tener conocimiento previo adicional comprensión clase,6.0,3.1912175180135804
1127,58,aprender negocio ver,9.0,3.0790206062933185
1128,14,gusto aprender grupo,0.0,3.7430810037135953
1129,61,saber q presupuesto costo,2.0,2.563908428845407
1130,45,poder construir presupuesto si verdad,9.0,3.408098661295178
1131,18,crear mejor manera,8.0,3.535871055894487
1132,53,comenzar trabajo tiempo suficiente hacer,2.0,3.9753926564473017
1133,18,hacer organizar proyecto,8.0,2.7731284078155882
1134,2,hacer seguridad proyecto,2.0,2.7731284078155882
1135,22,rápido comenzar trabajo tiempo suficiente hacer,2.0,4.367907156379916
1136,33,tema mejor,3.0,3.6410488277225483
1137,47,elaboración cuadro organizar nuevo,3.0,1.7810485026762617
1138,16,actividad crear modelo respecto empresa cerca objetivo,7.0,2.866708899264289
1139,75,explicación tema,4.0,3.002759400326388
1140,36,manera monetizar idea incentivo,8.0,2.1760314533449736
1141,52,gusto poder establecer modelo fin ver si idea programa,7.0,2.902383894971333
1142,33,gusto tema presupuesto vamos generar dinero,6.0,1.9031386877707692
1143,65,gusto poder establecer modelo fin ver si idea programa,7.0,2.902383894971333
1144,36,gusto idea limpio,7.0,3.6855455069274687
1145,53,gusto forma profesor tener originalidad proyecto,7.0,3.5509840370524843
1146,35,aprender modelo,9.0,2.5346274623620086
1147,55,aclarar profesor respecto idea modelo aplicar inquietud resolver,7.0,2.300071089155395
1148,42,mutuamente armar clase jueves mayo,1.0,3.505996680837897
1149,62,entender poder hacer plan viable sustento proyecto,0.0,2.062368451686914
1150,27,gusto información propósito entender realidad decir final clase si modelo cosas,5.0,1.9136646907433665
1151,62,ejemplificar puntos mejor,8.0,4.473848822256713
1152,51,gusto herramienta facilitar aprendizaje,4.0,2.252874947845222
1153,54,aprendizaje fácil,6.0,4.11473296742162
1154,11,gusto resolver,8.0,2.819470302956256
1155,8,poder aprender negocio justamente equipo duda generar,0.0,2.336987379970239
1156,16,relacionar modelo fácil ejecución informe,6.0,3.124428144857695
1157,26,charla interesante,4.0,4.587884460037673
1158,19,elaboración realidad,5.0,3.385171878716646
1159,29,saber organizar base,2.0,2.863237804198525
1160,3,futuro día manejar negocio,5.0,2.3225811490512904
1161,13,trabajo equipo,0.0,2.6973733722297535
1162,32,vino alguien nuevo enseñar interesante,5.0,3.0235924063414474
1163,19,hablar proyecto resolver,8.0,1.8214181293737823
1164,61,saber realizar modo diferencia gasto costo proyecto,7.0,2.048636853916115
1165,12,base proyecto,7.0,2.9845436041550055
1166,51,juego usar,8.0,2.4144333824601456
1167,23,aprender manera hacer plan negocio,9.0,2.5798855026450203
1168,0,disposición dedicación profesor proyecto,6.0,3.726076808397675
1169,11,lluvia entender,1.0,3.860661048975051
1170,54,justo tema equipo desarrollo,4.0,3.4506848220428448
1171,78,saber modelo organizar plantear proyecto,8.0,2.0150158724284055
1172,6,trabajo equipo,0.0,2.6973733722297535
1173,70,aprender interesante,4.0,4.543512829417612
1174,27,observar forma dinámica comprender contenido,3.0,4.491577927972893
1175,68,entender diferencia ver ángulo servicios hoy día,6.0,3.5474080404032287
1176,54,aprender conseguir presupuesto llevar cabo proyecto,1.0,3.4532688672247223
1177,44,aprender forma ganar dinero conocimiento,6.0,2.035055834313857
1178,6,aprender negocio,9.0,2.9155488453620677
1179,13,tener idea clara proyecto,7.0,3.0717402245973595
1180,70,poder crear,7.0,3.5501110118168926
1181,53,hacer momento importante sesión entonces palabras organización empresa,1.0,1.913356790590635
1182,15,aprender negocio identificar,9.0,2.9155488453620677
1183,33,tema información servir futuro,4.0,3.002759400326388
1184,35,verdad momento,9.0,3.4500165350610614
1185,22,exposición interesante,4.0,4.858647271038388
1186,61,explicación negocio,4.0,2.4611598193823605
1187,6,revisar grupo,0.0,2.1562460403566464
1188,27,aprender empezar empresa pensar,6.0,1.8444791809846905
1189,11,aprender crear modelo saber proyecto,7.0,2.3048122733352367
1190,49,aprender manera uso día día generar,3.0,2.2862245403844508
1191,15,directo grano tiempo,2.0,2.859798680949977
1192,57,definir concepto modelo,2.0,2.055451658484773
1193,37,interacción datos,9.0,4.153639688976732
1194,65,clase gusto contenido fácil entendimiento,3.0,4.170032448578039
1195,63,manera tema,4.0,2.9311074476239862
1196,50,empezar bien,5.0,2.684223199730714
1197,14,saber negocio obtener ganancias,2.0,1.2019852161751046
1198,77,resolver avance identificar mejor,8.0,1.5988428768883018
1199,61,aportar empresa perfección,7.0,4.157192439257211
1200,13,explicación bien,4.0,3.6074162726680283
1201,19,información ahora servir,4.0,3.165333043110464
1202,49,dinamismo contenido puesto atención suficiente aburrir dificultar aprendizaje,2.0,3.596814223968161
1203,78,gusto explicación modelo negocio profesor tema modelo costo gasto,4.0,1.817421632757327
1204,25,gusto diferenciar gastos nunca alguien,9.0,1.2803161010675423
1205,21,haber hacer negocio rentable forma afinar sentido financiero constante crecimiento entender modelo negocio,9.0,1.693963340490222
1206,66,información poder desarrollar proyecto,7.0,3.5372628154593415
1207,32,poder hablar servicio,0.0,2.6047398666600636
1208,53,saber ir proyecto,2.0,2.7271347893897255
1209,68,claro explicación tiempo resolver personalmente,4.0,2.837779895791382
1210,36,saber empezar modelo aplicación,2.0,1.8305606833242942
1211,63,negocio mejor producto,2.0,3.181734999678538
1212,69,tema parecer,4.0,2.704497916896519
1213,27,desarrollo clase,4.0,3.2344157235756614
1214,79,gusto esquema resumir adelante proyecto,7.0,2.067603689952729
1215,43,aplicar vida fácil,9.0,3.9727873179957305
1216,62,ver hacer buen hacer proyecto,9.0,3.609037107320296
1217,13,aprender empresa si simple vista forma moda éxito tener mayor impacto,6.0,4.41337901394923
1218,1,gusto hacer,9.0,3.758273726825359
1219,44,gusto modelo manera organizar invento,8.0,1.6658661779117179
1220,34,aprender cosas uso diariamente,3.0,3.319733416552706
1221,7,paso paso modelo,9.0,2.055451658484773
1222,69,saber tan sencillo tan empresa,1.0,2.620031621924163
1223,56,explicación negocio general menudo,7.0,3.3011653175865936
1224,38,ver tan sencillo plantear negocio ayuda modelo,9.0,2.8890201324531715
1225,12,agrado conocer modelo herramienta útil empezar elaborar proyecto,7.0,2.1060999382656185
1226,29,gusto ganancia,7.0,1.7328868022139214
1227,65,encanto cuadro,6.0,1.832510856667524
1228,35,explicación negocio identificar modelo proyecto,8.0,1.9726241814866743
1229,34,desarrollar plan presupuesto función idea,7.0,3.6672727172985358
1230,31,cosa vida hoy seguir mundo,3.0,2.7522620119566557
1231,52,gusto clase dinámica profesor,5.0,3.4026197325755265
1232,18,espacio mejor ayuda profesor,0.0,4.409996979574572
1233,16,modelo negocio seguir,9.0,1.9260016836512528
1234,32,poder escoger asiento,0.0,3.405609192895739
1235,24,forma buscar,7.0,3.3288934591267956
1236,52,clara explicación,4.0,3.3314423120578147
1237,71,modelo servicio,6.0,2.253622028305771
1238,76,aprender modelo negocio,9.0,2.269571659930389
1239,7,breve explicación aprendizaje tiempo,4.0,4.122792125560789
1240,68,gusto hacer modelo clase discutir poner claro proyecto decir,4.0,1.772090223050908
1241,77,aprender cosas realización empresa,0.0,4.382065115874149
1242,65,iniciar proyecto si alcanzar hacer formulario manera formal,1.0,1.6343957145661223
1243,19,realizar modelo necesario negocio útil,7.0,2.467082796712484
1244,52,gusto parte bien,5.0,4.139903145565605
1245,34,enseñanza profesor muestra adecuadamente clase dificultad,9.0,4.05156168187195
1246,35,aprender cosas gran importancia presupuesto aprender,9.0,3.816001607165997
1247,61,llevar negocio cabo,2.0,3.276148408129009
1248,39,dinámica ayuda,5.0,2.8625961256882695
1249,34,dinámica ser,5.0,3.584025128599001
1250,62,jugar diferente divertido,4.0,4.622115341609816
1251,27,aprendizaje aplicado profesor,4.0,3.165333043110464
1252,63,modelo descubrir forma eficiente desarrollar idea importante,7.0,4.432314484500491
1253,47,hacer empresa ser,6.0,1.605152765015396
1254,76,actividad producto,5.0,4.575992018192835
1255,60,poder negocio modelo,2.0,2.211357571163052
1256,30,tema tratado,3.0,2.2572558409289103
1257,43,importante ayuda encanto clase,6.0,4.533564129428248
1258,22,explicación negocio interesante,4.0,4.084768316977373
1259,77,saber poder avanzar trabajo,2.0,3.7540930108655166
1260,23,mejorar proyecto,1.0,3.2348985466350713
1261,74,gusto explicación ganar dinero manera practicamente fácil,6.0,2.131624181632459
1262,57,hacer modelo ayuda vida,9.0,2.2601395367825012
1263,68,gusto formar,7.0,4.058369764341773
1264,19,servir montón momento iniciar,2.0,2.378829137767301
1265,7,aprender detallado adquirir aplicación mejor,8.0,4.013095652662598
1266,64,desarrollar profundidad ver salir,7.0,3.978214796261621
1267,41,explicación dinámica,4.0,3.165333043110464
1268,67,explicación dinámica,4.0,3.165333043110464
1269,17,gusto entrar producto mercado,2.0,3.4351088319949468
1270,27,gusto realizar presupuesto hallar equilibrio gastos empresa,6.0,2.5011229485673097
1271,40,tener referencia publicar producto medios comunicación,6.0,3.059275214372226
1272,79,modelo espectacular mente eficiente tipo eficiente,5.0,4.331822479570448
1273,63,desarrollar modelo,1.0,2.7989930122640594
1274,61,modelo negocio ayudar negocio,9.0,2.025130553122473
1275,42,gusto clase,3.0,3.4026197325755265
1276,15,formato organización forma fácil organizar contenido empresa,6.0,2.7459428658943956
1277,16,haber aplicar hacer modelo bien definido,9.0,2.8780600255779794
1278,17,aprender dinero necesidad cobrar directamente,3.0,1.2400420629889033
1279,32,plan negocio guía poder ejecutar proyecto tener conexión,0.0,2.444156996489983
1280,28,metodología modelo,1.0,1.847710343929247
1281,11,ejemplo juego intervenir,5.0,1.4145483310721998
1282,68,aprender hacer triunfar proyecto,8.0,3.294616172239487
1283,6,plan pa saber q hacer,2.0,1.8150667981757753
1284,72,gran herramienta entender,4.0,2.0644043169140422
1285,22,gusto punto,9.0,4.305711682917145
1286,14,profundidad organizar mejor respecto producto llegar plan concreto,5.0,3.9712134324246287
1287,28,simplicidad hora explicar pregunta,0.0,3.6083309057667683
1288,72,expresar tema ser tema interesante,4.0,3.6242630342838336
1289,25,clase hoy,3.0,2.5080109901412895
1290,64,hacer interesante aprender,9.0,4.4653815639652645
1291,72,trabajo equipo,0.0,2.6973733722297535
1292,39,método enseñanza,1.0,2.22656068446359
1293,54,modelo importante tener presupuesto,6.0,2.6716043968003613
1294,41,sensación proyecto forma,7.0,3.6897285470862107
1295,0,dinámica grupo grupo empresa,0.0,2.2394808730549465
1296,2,si proyecto mente personal solo aspecto sociedad si personal,9.0,3.5165691889425994
1297,39,ordenar proyecto cono,7.0,1.870874933828318
1298,78,explicación interesante,4.0,4.7401819948056545
1299,28,explicación seguir,4.0,3.165333043110464
1300,10,seguir clase,0.0,2.839483467399325
1301,28,material clase manera diferente,8.0,2.8719316661338867
1302,35,tema interesante,4.0,4.366507662221016
1303,43,tema tiempo,4.0,3.723246952471861
1304,34,igual agradable clase anterior,9.0,4.849206708190907
1305,76,tema interesante,4.0,4.366507662221016
1306,66,debido colegio,9.0,1.6562195602125063
1307,48,trabajo equipo,0.0,2.6973733722297535
1308,2,usar aprender,2.0,2.8735676226726214
1309,15,manera tema,4.0,2.9311074476239862
1310,42,manera tema dinámica,4.0,2.9311074476239862
1311,44,forma bien,5.0,3.8394523786461043
1312,17,aclarar modelo,9.0,2.055451658484773
1313,14,desarrollar modelo,1.0,2.7989930122640594
1314,32,manera tener idea mejor proyecto función,7.0,3.9995550891758507
1315,18,gusto detallado,8.0,4.033891987149943
1316,73,verdad interesante,4.0,4.585086320964704
1317,5,poder comprender ayuda rumbo mejor,3.0,4.235118578003025
1318,44,organización parte grupo,0.0,3.473534182289254
1319,9,modelo super futuro,9.0,2.914450295953191
1320,11,organizar proyecto,8.0,2.806233223998363
1321,13,dinero método único,6.0,1.7927998050617666
1322,38,finalizar clase,6.0,2.839483467399325
1323,40,plantear modelo negocio debido actividad observar puntos trabajar mejor,9.0,3.950088015491507
1324,31,ahora negocio poder,9.0,2.9338648620487735
1325,34,gusto aprender modelo mejorar proyecto,9.0,3.0675509504571363
1326,67,resolver equipo,0.0,2.171746523998131
1327,6,hoy poder usar poder hacer modelo grupo poder recibir comentario profesor,0.0,2.9140470223013506
1328,46,hacer modelo gusto forma organizar,9.0,2.972715100299035
1329,3,tema fácil fácil poder analizar,7.0,4.103134904199202
1330,10,además entender,1.0,3.646693869857318
1331,17,saber llevar producto mercado manera adecuada gastos,2.0,1.732889368919602
1332,51,organizar proyecto ver falta mejorar trabajar,9.0,3.067909851794189
1333,47,gusto clase hoy aprender información desarrollar aún,3.0,3.434860542592805
1334,30,exposición tema,7.0,4.336540164689237
1335,12,exposición tema,7.0,4.336540164689237
1336,42,explicación favorable ayuda,1.0,2.8625961256882695
1337,35,tema interesante interés,4.0,4.253080102306975
1338,1,empezar realizar,7.0,2.41993081921225
1339,65,claro preciso,6.0,2.8888777518397513
1340,41,concepto gastos punto equilibrio,9.0,3.01093005737022
1341,14,bien paso paso,9.0,3.6074162726680283
1342,45,ahora hacer modelo poder tener empresa,7.0,1.6792123338133635
1343,16,tema fácil fácil poder analizar,7.0,4.103134904199202
1344,77,tema fácil fácil poder analizar,7.0,4.103134904199202
1345,34,manera profesor material,8.0,3.0408914462868912
1346,51,hablar proyecto,3.0,2.0754057558676458
1347,11,hablar proyecto,3.0,2.0754057558676458
1348,73,gusto forma clase,5.0,3.656094198292876
1349,79,modelo manera fácil organizar proyecto,8.0,2.73734358488321
1350,67,costo saber costo total producto,2.0,2.998470586218502
1351,60,segmentar inspeccionar mercado asegurar triunfo,4.0,1.1137031333231502
1352,72,elaborar nuevo proyecto tomar cuenta cabo,7.0,3.85770159145104
1353,53,gusto clase hoy cosas,3.0,3.0140256882499066
1354,68,bien clase,5.0,3.081845056394708
1355,50,ordenar llenar blanco cabeza proyecto,6.0,1.6132941534594796
1356,38,aprender manera,8.0,3.3263823008281626
1357,28,manera debido manera,8.0,2.9959905395148176
1358,38,tema interesante importante desarrollo negocio,4.0,4.200544154451283
1359,70,gastos empresa correctamente precio producto,2.0,1.334137091392297
1360,17,profesor clase aprender,3.0,3.191328462708069
1361,6,información futuro,5.0,3.165333043110464
1362,76,descubrimiento modelo negocio,2.0,3.502229884623149
1363,65,propuesta valor fuente,2.0,4.408345342619995
1364,14,gusto definir presupuesto modelo negocio llegar carrera profesional,9.0,2.3448995831246537
1365,22,información conocer,8.0,4.809442607223383
1366,30,interacción apoyo,4.0,4.6287373935577385
1367,27,uso explicar tema,3.0,2.5135459722642732
1368,55,hacer modelo organizar proyecto,8.0,2.1414588599303794
1369,35,modelo negocio,9.0,1.9260016836512528
1370,69,interesante tema entender mejor,4.0,4.404290622685323
1371,2,gusto reforzar conocimiento prototipo,6.0,2.8677172457199296
1372,32,hacer modelo fundamental negocio,9.0,3.010473862260158
1373,68,m gusto idea gasto costo,7.0,2.564551580318807
1374,34,clase tema respeto hacer silencio clase,3.0,2.8533905364262893
1375,67,si hacer,9.0,3.0068397927603168
1376,33,forma explicar,5.0,3.7050389236478027
1377,60,teoría responder clase,6.0,1.8144187318877456
1378,16,dinamismo clase,3.0,4.07837666367981
1379,51,parte trabajo equipo,0.0,3.1452239019341643
1380,13,gusto poder seguir aprender cosas,0.0,4.111025733273106
1381,47,poder entender organización empresa desarrollar,1.0,2.8794985142373504
1382,8,modelo mejor proyecto,8.0,2.592931302301249
1383,69,bueno hecho idea llegar organizar desarrollo proyecto,6.0,3.7391718021701923
1384,46,explicación modelo efectividad evaluar proyecto,1.0,2.3378915397255264
1385,69,crear modelo negocio momento empresario lograr futuro próximo,9.0,2.396123152894027
1386,71,gusto saber ciencia trata usar proyecto,2.0,3.1849747946201554
1387,64,gusto dinámico,5.0,4.1494680198702465
1388,74,gusto clase ayuda futuro,5.0,3.1771367997454605
1389,3,explicación adecuada información adecuada,4.0,3.165333043110464
1390,79,usar desarrollar,1.0,3.0972487284326653
1391,39,aprender ahora manera futuro,9.0,3.3263823008281626
1392,57,tiempo avanzar,7.0,4.272192813470012
1393,16,aprender algoritmo ahora,9.0,1.5309347030194824
1394,19,aprender gastos,9.0,1.6805755269868767
1395,9,tiempo equipo,0.0,3.5072871568628123
1396,74,trabajar proyecto si poner idea,7.0,2.9204143432537397
1397,18,diferenciar ver computadora aprender monitor,9.0,2.6767993407073725
1398,27,crear crear,7.0,3.07494657916552
1399,61,haber hacer,1.0,2.719499732554267
1400,42,gusto clase hoy aprender computadora,3.0,3.246692994712685
1401,46,aprender computadora,1.0,3.5190278263588013
1402,37,entender mejor día,3.0,3.825994860091976
1403,20,encontrar problema plantear,9.0,3.299843533865711
1404,19,actividad computadora,7.0,4.575992018192835
1405,48,clase cuenta poder,8.0,3.3303941087135738
1406,56,entender mejor tema,3.0,3.6058835660232917
1407,51,directamente parte avanzar necesario plan empresa trabajo final cuenta clase semana,7.0,2.839554466195605
1408,15,actividad bailar,5.0,4.7749931709754145
1409,76,aprender manejar empresa,0.0,2.040949464510292
1410,18,dinámica práctica sesión vez propósito programa,3.0,2.0856120262230258
1411,34,aprender computadora,1.0,3.5190278263588013
1412,37,gusto solo ámbito empresarial ámbito personal,9.0,4.4934908405650145
1413,77,información clara,8.0,3.3314423120578147
1414,1,uso tecnología poder alusión producto,1.0,2.5134573534468836
1415,68,trabajo equipo,0.0,2.6973733722297535
1416,1,aprender actividad llama atención si detrás juego,5.0,3.9210900111333364
1417,16,descubrir computadora,0.0,4.597138726300166
1418,48,jugar divertido,4.0,4.622115341609816
1419,71,hacer juego,8.0,2.788973093247919
1420,12,tema ayudar futuro,5.0,2.8390900884671053
